FID,location_id,file_id,sattag_program,device_id,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,lon,lat,MESSAGE_COUNT,NSATS_DETECTED,NSATS_TRANSMITTED,GPS_MODE,PSEUDORANGES,MAX_CSN,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED,geom,colour
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34a5,4566,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-01T00:20:30Z,136.9429,-13.6294,1,7,7,3,22 7838 18 402f 21 424c 14 310d 6 6199 16 1144 29 2091,39,7.7,-5,2010-10-16T19:57:17Z,7,15,,0,63.196,0,POINT (136.942901611328 -13.6294298171997),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34a6,4567,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-01T02:44:11Z,136.9429,-13.6298,1,8,8,3,24 71db 22 5396 6 c09 3 5feb 14 4494 19 76d8 16 ae2 32 74e4,41,3.7,-5,2010-10-16T19:57:17Z,8,15,,0,63.171,0,POINT (136.942932128906 -13.6297998428345),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34a7,4568,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-01T06:27:22Z,136.9431,-13.6294,1,9,8,3,31 5255 23 7dbf 11 162a 20 74db 32 6f02 13 6c07 1 46ca 7 45a0,41,3.8,-5,2010-10-16T19:57:17Z,8,15,,0,63.217,0,POINT (136.943145751953 -13.6294202804565),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34a8,4569,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-01T09:31:14Z,136.9431,-13.6296,1,8,8,3,23 4d9 7 3880 8 4db6 4 43b7 13 1cd6 19 7111 20 60dc 28 7886,39.5,5.3,-5,2010-10-16T19:57:17Z,8,15,,0,63.195,0,POINT (136.943084716797 -13.6296396255493),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34a9,4570,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-01T14:51:13Z,136.943,-13.6298,1,9,8,3,17 bea 27 2250 26 570a 9 6798 4 3e33 15 27b8 7 6148 5 6cee,40,12.6,-5,2010-10-16T19:57:17Z,8,15,,0,63.183,0,POINT (136.943023681641 -13.62975025177),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34aa,4571,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-02T05:14:34Z,136.9432,-13.6295,1,8,8,3,24 7a09 20 7e8c 31 3fb4 32 7311 23 6544 1 4d9 3 208c 19 f2,43,5.8,-5,2010-10-16T19:57:17Z,8,15,,0,63.218,0,POINT (136.943206787109 -13.629469871521),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ab,4572,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-02T07:25:05Z,136.9431,-13.6296,1,9,8,3,16 6ba6 11 1027 32 6268 1 4be 7 287d 23 d34 13 1b76 20 5d4c,41.5,8,-5.1,2010-10-16T19:57:17Z,8,15,,0,63.196,0,POINT (136.943054199219 -13.629599571228),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ac,4573,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-02T09:19:58Z,136.9426,-13.6297,2,6,6,3,23 61f6 13 5536 7 3065 10 2bb3 20 1fea 28 5678,43,4.1,-5.1,2010-10-16T19:57:17Z,6,15,,0,63.155,0.02,POINT (136.942611694336 -13.6296701431274),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ad,4574,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-02T09:45:19Z,136.9429,-13.63,1,7,7,3,13 1375 23 142e 28 486c 7 80a 20 69e4 10 b4 8 4d8,40,6.7,-5.1,2010-10-16T19:57:17Z,7,15,,0,63.151,0.02,POINT (136.94287109375 -13.6300201416016),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ae,4575,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-03T00:10:36Z,136.9429,-13.6296,2,10,8,3,22 e4 16 17c6 1 4f82 29 396c 24 34a0 6 4ba8 21 4aa4 18 5956,40.5,10.9,-5.1,2010-10-16T19:57:17Z,8,15,,0,63.185,0,POINT (136.942932128906 -13.6296100616455),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34af,4576,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-03T19:15:52Z,136.9431,-13.6295,1,8,8,3,12 7581 5 1dbd 25 63f6 2 848 30 3180 9 4444 29 9c2 21 7a2d,40.5,5.9,-5.2,2010-10-16T19:57:17Z,8,15,,0,63.205,0,POINT (136.943084716797 -13.6295099258423),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b0,4577,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-03T20:56:50Z,136.9431,-13.6297,2,8,8,3,29 23cc 25 305e 12 7eee 21 4905 30 5fbc 18 532d 22 69b3 15 3ad6,43.5,7.3,-5.2,2010-10-16T19:57:17Z,8,15,,0,63.199,0,POINT (136.943145751953 -13.62965965271),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b1,4578,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-04T01:23:26Z,136.9435,-13.6296,2,7,7,3,3 46b4 24 271a 22 7c70 31 4315 6 342d 14 de7 19 7e37,40,9,-5.2,2010-10-16T19:57:17Z,7,15,,0,63.232,0,POINT (136.943466186523 -13.6295604705811),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b2,4579,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-04T03:47:49Z,136.943,-13.6298,1,8,8,3,22 7339 24 1899 31 5ce6 3 7585 19 7062 23 3610 32 20b4 6 178a,40.5,5.5,-5.2,2010-10-16T19:57:17Z,8,15,,0,63.183,0.01,POINT (136.943023681641 -13.62975025177),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b3,4580,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-04T04:51:05Z,136.9431,-13.6295,1,8,8,3,23 569b 11 62d0 31 77b5 13 7fc8 19 5b5d 32 3962 24 752b 3 6110,41,5.6,-5.2,2010-10-16T19:57:17Z,8,15,,0,63.21,0.02,POINT (136.943145751953 -13.6295099258423),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b4,4581,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-04T05:12:07Z,136.9429,-13.6297,1,5,5,3,19 3e2f 31 2ba 24 4b6c 32 1739 16 734c,35.5,8.9,-5.3,2010-10-16T19:57:17Z,5,15,,0,63.18,0.01,POINT (136.942916870117 -13.6296701431274),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b5,4582,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-04T08:59:11Z,136.9432,-13.6296,1,7,7,3,23 11d0 20 7259 11 11d 7 cac 13 4994 32 72f3 8 1cc6,40,5.4,-5.2,2010-10-16T19:57:17Z,7,15,,0,63.214,0,POINT (136.943237304687 -13.6295604705811),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b6,4583,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-04T10:21:19Z,136.9433,-13.6295,2,8,8,3,7 7b49 28 6a9e 10 7649 23 4c10 13 7a24 8 2821 17 a70 20 483a,39.5,6.8,-5.2,2010-10-16T19:57:17Z,8,15,,0,63.217,0,POINT (136.943252563477 -13.6295404434204),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b7,4584,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-05T00:33:14Z,136.9432,-13.6295,1,9,8,3,22 7656 6 6d06 21 6043 3 24c0 16 275c 18 5cb0 1 765b 24 1189,39,10.1,-5.3,2010-10-22T07:39:29Z,8,15,,0,63.211,0,POINT (136.943176269531 -13.6295299530029),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b8,4585,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-06T03:08:11Z,136.943,-13.6295,1,7,7,3,19 28c2 22 21c8 31 4e8 24 1ce0 6 2660 3 83 32 6234,38.5,6.9,-5.4,2010-10-22T07:39:29Z,7,15,,0,63.201,0,POINT (136.942993164063 -13.629469871521),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34b9,4586,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-06T08:26:48Z,136.9432,-13.6296,1,6,6,3,23 71e6 13 49db 20 5faf 11 39ee 8 112 28 612a,39.5,2,-5.4,2010-10-22T07:39:29Z,6,15,,0,63.209,0,POINT (136.94319152832 -13.6295700073242),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ba,4587,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-07T08:47:58Z,136.9431,-13.6295,1,8,8,3,3 2d98 7 5ceb 23 6558 20 3353 4 3ed7 32 324e 19 7a8f 8 7507,38,4.3,-5.5,2010-10-22T07:39:29Z,8,15,,0,63.205,0,POINT (136.943115234375 -13.6295499801636),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34bb,4588,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-08T16:59:39Z,136.9431,-13.6297,1,7,7,3,9 4776 2 424c 27 645 4 49af 15 7570 29 f6 10 5ea5,41,5.8,-5.6,2010-10-22T07:39:29Z,7,15,,0,63.198,0,POINT (136.943145751953 -13.6296796798706),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34bc,4589,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-08T18:39:38Z,136.9429,-13.6295,1,7,7,3,12 76a 29 2d1e 25 7bd8 30 3cd9 5 5486 9 6124 21 707a,40.5,5.1,-5.7,2010-10-22T07:39:29Z,7,15,,0,63.19,0,POINT (136.942901611328 -13.6295099258423),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34bd,4590,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-09T03:54:43Z,136.9432,-13.6296,1,7,7,3,24 4d2e 31 49fc 23 173a 3 11c9 22 d84 19 76a1 32 5cf,41.5,6.3,-5.7,2010-10-22T07:39:29Z,7,15,,0,63.209,0,POINT (136.943176269531 -13.6295604705811),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34be,4591,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-09T06:50:22Z,136.9431,-13.6294,1,8,8,3,11 32a0 23 761a 7 5024 20 2d41 32 570b 13 73ba 16 60ad 1 161a,41.5,4.9,-5.7,2010-10-22T07:39:29Z,8,15,,0,63.21,0,POINT (136.943099975586 -13.6294498443604),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34bf,4592,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-09T10:37:27Z,136.943,-13.6295,2,6,6,3,28 800 13 927 17 14c0 10 7538 5 49ba 8 6479,42,4.6,-5.7,2010-10-22T07:39:29Z,6,15,,0,63.202,0,POINT (136.94303894043 -13.6295003890991),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c0,4593,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-10T07:06:24Z,136.9433,-13.6295,1,9,8,3,7 6870 32 6f64 20 4ea6 16 785a 11 4fcd 1 46c6 23 5714 8 37a4,40.5,3.3,-5.8,2010-10-22T07:39:29Z,8,15,,0,63.222,0,POINT (136.943252563477 -13.629469871521),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c1,4594,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-10T17:27:05Z,136.9431,-13.6296,1,9,8,3,9 e22 2 3f04 4 7f91 12 41a6 27 520c 25 846 15 73f3 5 69da,43,5,-5.8,2010-10-22T07:39:29Z,8,15,,0,63.2,0,POINT (136.943084716797 -13.6295700073242),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c2,4595,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-11T03:20:21Z,136.943,-13.6296,1,9,8,3,24 6c26 31 2a97 23 d73 3 2f94 6 4d70 19 306f 14 2055 1 6f10,44,8.3,-5.9,2010-10-22T07:39:29Z,8,15,,0,63.196,0,POINT (136.94303894043 -13.6295795440674),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c3,4596,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-11T14:16:11Z,136.9432,-13.6294,1,8,8,3,26 25aa 2 6736 28 243e 17 1083 15 812 5 25c6 8 5978 10 678,40.5,6.3,-5.9,2010-10-22T07:39:29Z,8,15,,0,63.223,0,POINT (136.943206787109 -13.6294002532959),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c4,4597,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-11T17:02:12Z,136.9433,-13.6297,1,8,8,3,5 4ace 2 24ae 12 1392 9 35a6 25 2a83 27 540a 10 59e6 30 5feb,41.5,10,-5.9,2010-10-22T07:39:29Z,8,15,,0,63.208,0,POINT (136.943252563477 -13.62965965271),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c5,4598,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-11T19:54:42Z,136.943,-13.6295,1,7,7,3,25 22cd 30 250 5 1963 12 e01 21 560a 29 6c8f 18 5060,43.5,3.7,-5.9,2010-10-22T07:39:29Z,7,15,,0,63.196,0,POINT (136.942977905273 -13.6295204162598),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c6,4599,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T04:56:34Z,136.9431,-13.6296,1,10,8,3,24 47c2 19 6dda 11 173c 31 2719 23 be 20 5050 32 74bb 16 575a,43.5,10.7,-6,2010-10-22T07:39:29Z,8,15,,0,63.203,0,POINT (136.943115234375 -13.6295795440674),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c7,4600,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T06:02:04Z,136.9431,-13.6296,1,9,8,3,11 5e62 7 18a6 20 5716 32 5ca6 23 1bd1 31 43e6 24 1eeb 13 3df4,42,6.2,-6,2010-10-22T07:39:29Z,8,15,,0,63.196,0,POINT (136.943054199219 -13.629599571228),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c8,4601,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T06:59:28Z,136.9431,-13.6296,2,8,8,3,23 8f5 7 228f 11 7560 20 1ca 13 3563 32 196a 16 2272 1 69ab,43.5,8.5,-6,2010-10-22T07:39:29Z,8,15,,0,63.198,0,POINT (136.943115234375 -13.6296396255493),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34c9,4602,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T08:06:45Z,136.943,-13.6296,1,8,8,3,23 1c09 20 53b3 8 4737 7 4c48 28 5848 13 32d 4 70b4 19 5af9,38.5,9.5,-6,2010-10-22T07:39:29Z,8,15,,0,63.193,0,POINT (136.942993164063 -13.6295795440674),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ca,4603,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T18:23:30Z,136.9431,-13.6294,1,8,8,3,25 4a21 30 fa2 12 598e 5 272b 29 7e7c 9 3068 10 3de 2 280c,40,6.8,-6,2010-10-22T07:39:29Z,8,15,,0,63.208,0,POINT (136.943054199219 -13.6294298171997),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34cb,4604,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T04:21:55Z,136.9433,-13.6298,1,7,7,3,24 64a7 1 51dd 31 e2a 16 11bb 11 684f 32 39f0 20 43e7,42.5,14,-6.1,2010-10-22T07:39:29Z,7,15,,0,63.203,0.01,POINT (136.943283081055 -13.6297597885132),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34cc,4605,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T05:45:22Z,136.943,-13.6292,1,9,8,3,7 3a60 20 4e23 11 174 23 602 32 1648 31 7bc2 24 73ca 13 2e7,41,7.4,-6.1,2010-10-22T07:39:29Z,8,15,,0,63.224,0.01,POINT (136.943023681641 -13.6291799545288),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34cd,4606,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T08:33:59Z,136.943,-13.6295,1,9,8,3,19 536c 20 3f56 13 76ee 23 907 4 522e 7 5bf4 10 6696 32 18ce,38.5,1.8,-6.1,2010-10-22T07:39:29Z,8,15,,0,63.194,0,POINT (136.942962646484 -13.6295099258423),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34ce,4607,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T13:53:41Z,136.9432,-13.6296,1,8,8,3,15 5763 26 47be 8 4dd6 17 660a 4 6fa3 12 5494 5 718 27 230e,42,12.4,-6.1,2010-10-22T07:39:29Z,8,15,,0,63.209,0,POINT (136.943176269531 -13.6295604705811),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34cf,4608,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T16:39:24Z,136.9431,-13.6296,1,9,8,3,2 4fe2 15 65d 4 5d23 9 568a 12 5082 5 1070 27 133c 29 12b0,42,5.7,-6.1,2010-10-22T07:39:29Z,8,15,,0,63.206,0,POINT (136.943145751953 -13.6295604705811),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d0,4609,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T21:13:45Z,136.9431,-13.6294,1,8,8,3,22 2e59 29 30a8 30 21a1 25 68fa 21 6e8 18 67ba 31 1469 15 54ab,40,8.5,-6.1,2010-10-22T07:39:29Z,8,15,,0,63.209,0,POINT (136.943054199219 -13.6294202804565),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d1,4610,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T04:05:15Z,136.943,-13.6296,1,11,8,3,19 281 31 1196 11 ff4 23 2c81 24 2e0 3 7b77 32 6e6 6 2178,40.5,9.6,-6.2,2010-10-22T07:39:29Z,8,15,,0,63.191,0.01,POINT (136.943023681641 -13.6296300888062),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d2,4611,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T04:33:32Z,136.9429,-13.6298,1,10,8,3,11 73e0 31 94a 19 3d9c 32 3b99 24 5847 23 eba 20 6e41 3 6394,41,7.7,-6.2,2010-10-22T07:39:29Z,8,15,,0,63.172,0.02,POINT (136.942947387695 -13.6297998428345),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d3,4612,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T04:51:09Z,136.9426,-13.6297,1,10,8,3,24 4d76 11 2bf9 23 1125 20 7ad8 1 71dc 32 1381 31 1224 19 5dc9,41.5,6.2,-6.2,2010-10-22T07:39:29Z,8,15,,0,63.15,0.06,POINT (136.942611694336 -13.6297302246094),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d4,4613,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T06:03:32Z,136.9395,-13.6312,1,10,8,3,20 6580 32 31a9 23 57c9 11 61a1 31 6719 24 5fb8 19 62ea 7 6248,41.5,5.7,-6.2,2010-10-22T07:39:29Z,8,15,,0,62.795,0.05,POINT (136.939544677734 -13.6311597824097),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d5,4614,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T07:45:19Z,136.9402,-13.6309,2,9,8,3,7 64f2 8 7457 23 2324 20 553f 13 5c47 4 5c28 16 1e12 3 6384,42,5.1,-6.2,2010-10-30T10:24:19Z,8,15,,0,62.87,0.05,POINT (136.940246582031 -13.6309204101563),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d6,4615,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T09:18:29Z,136.9361,-13.6306,1,8,8,3,13 18e1 28 3c48 23 5fc 7 4519 8 276f 4 752f 10 7d04 20 52e,42,9.1,-6.2,2010-10-30T10:24:19Z,8,15,,0,62.552,0.06,POINT (136.936111450195 -13.6306495666504),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d7,4616,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T12:12:47Z,136.9362,-13.6335,1,8,8,3,17 3aa 13 22c0 26 4e82 7 3a9 5 485a 15 d34 8 a86 11 7ed1,40.5,6.6,-6.2,2010-10-30T10:24:19Z,8,15,,0,62.345,0.03,POINT (136.936172485352 -13.6335496902466),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d8,4617,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T16:00:23Z,136.9394,-13.6338,1,8,8,3,2 3282 27 20a0 4 73cb 9 7f0c 15 6f77 10 67f8 5 1484 29 560,42.5,9.4,-6.2,2010-10-30T10:24:19Z,8,15,,0,62.588,0.06,POINT (136.939361572266 -13.6337995529175),#D729D4
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_34d9,4618,2,tu62,tu62-01-10,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T17:28:54Z,136.9347,-13.6328,1,8,8,3,12 2ee8 2 1b3f 5 4298 9 44a 27 1550 30 59b6 29 f8c 25 2776,41.5,9.5,-6.2,2010-10-30T10:24:19Z,8,15,,0,62.28,0.1,POINT (136.934692382813 -13.6327896118164),#D729D4
